Stagione;Calciatore;Squadra;Età;Partite Giocate;Minuti Giocati;Reti;Assist;Reti Non Su Rigore;Rigori Tirati;Ammonizioni;Espulsioni;Ruolo?
2022-23;Felix Afena-Gyan;Cremonese;19;23;817;0;0;0;0;4;0;Att,Cen
2022-23;Kevin Agudelo;Spezia;23;34;2.131;0;1;0;0;5;0;Cen,Att
2022-23;Ola Aina;Torino;25;19;876;1;1;1;0;5;0;Dif
2022-23;Emanuel Aiwum;Cremonese;21;23;1.653;0;0;0;0;3;0;Dif
2022-23;Jean-Daniel Akpa-Akpro;Empoli;29;24;1.356;1;1;1;0;9;2;Cen,Att
2022-23;Luis Alberto Romero Alconchel;Lazio;29;35;2.442;6;7;6;1;4;0;Cen
2022-23;Agustín Álvarez Martínez;Sassuolo;21;22;368;1;1;1;0;1;0;Att,Cen
2022-23;Kelvin Amian;Spezia;24;30;2.372;0;1;0;0;7;1;Dif
2022-23;Bruno Amione;Hellas Verona;20;1;58;0;0;0;0;1;0;Dif
2022-23;Bruno Amione;Sampdoria;20;26;2.086;1;1;1;0;10;1;Dif
2022-23;Ethan Ampadu;Spezia;21;31;2.639;0;1;0;0;10;1;Dif,Cen
2022-23;Sofyan Amrabat;Fiorentina;25;29;1.998;0;1;0;0;11;0;Cen
2022-23;Felipe Anderson;Lazio;29;38;2.958;9;2;9;0;3;0;Att
2022-23;Janis Antiste;Sassuolo;19;2;52;1;0;1;0;0;0;Att
2022-23;Marcos Antônio;Lazio;22;16;594;1;1;1;0;2;0;Cen
2022-23;Valentin Antov;Monza;21;9;306;0;0;0;0;2;0;Dif
2022-23;Marko Arnautović;Bologna;33;21;1.530;10;0;10;3;5;0;Att
2022-23;Tolgay Arslan;Udinese;31;36;1.211;1;0;1;0;3;0;Cen
2022-23;Santiago Ascacibar;Cremonese;25;13;727;0;0;0;0;1;0;Cen
2022-23;Kristoffer Askildsen;Lecce;21;21;728;0;0;0;0;3;0;Cen
2022-23;Kristjan Asllani;Inter;20;20;592;0;0;0;0;2;0;Cen
2022-23;Emil Audero;Sampdoria;25;25;2.250;0;0;0;0;1;0;Por
2022-23;Tommaso Augello;Sampdoria;27;37;3.061;2;5;2;0;3;0;Dif
2022-23;Carlos Augusto;Monza;23;35;3.083;6;5;6;0;4;0;Dif
2022-23;Kaan Ayhan;Sassuolo;27;10;545;0;0;0;0;1;0;Dif
2022-23;Jaime Báez;Cremonese;27;2;96;0;0;0;0;0;0;Dif
2022-23;Nedim Bajrami;Empoli;23;19;940;1;1;1;0;1;0;Cen,Att
2022-23;Nedim Bajrami;Sassuolo;23;18;819;1;0;1;0;0;0;Att,Cen
2022-23;Tiémoué Bakayoko;Milan;27;3;41;0;0;0;0;0;0;Cen
2022-23;Tommaso Baldanzi;Empoli;19;26;1.772;4;0;4;0;2;0;Cen
2022-23;Fodé Ballo-Touré;Milan;25;10;523;1;0;1;0;0;0;Dif
2022-23;Lameck Banda;Lecce;21;36;1.636;2;1;2;0;6;0;Att,Cen
2022-23;Filippo Bandinelli;Empoli;27;35;2.263;2;0;2;0;10;0;Cen
2022-23;Antonín Barák;Hellas Verona;27;1;25;0;0;0;0;0;0;Cen
2022-23;Antonín Barák;Fiorentina;27;30;1.799;2;0;2;0;4;0;Cen
2022-23;Andrea Barberis;Monza;28;9;338;0;1;0;0;0;0;Cen
2022-23;Tommaso Barbieri;Juventus;19;3;109;0;0;0;0;0;0;Dif
2022-23;Francesco Bardi;Bologna;30;1;90;0;0;0;0;0;0;Por
2022-23;Nicolò Barella;Inter;25;35;2.613;6;6;6;0;6;0;Cen
2022-23;Enzo Barrenechea;Juventus;21;3;158;0;0;0;0;0;0;Cen
2022-23;Musa Barrow;Bologna;23;32;1.960;3;8;3;0;3;0;Att,Cen
2022-23;Federico Baschirotto;Lecce;25;37;3.330;3;0;3;0;6;0;Dif
2022-23;Toma Bašić;Lazio;25;25;513;1;0;1;0;2;0;Cen
2022-23;Alberto Basso;Cremonese;18;1;16;0;0;0;0;0;0;Cen
2022-23;Alessandro Bastoni;Inter;23;29;2.157;0;2;0;0;3;0;Dif
2022-23;Simone Bastoni;Spezia;25;19;1.189;2;4;2;0;7;0;Cen,Dif
2022-23;Brian Bayeye;Torino;22;2;64;0;0;0;0;0;0;Dif
2022-23;Rodrigo Becão;Udinese;26;28;2.484;2;1;2;0;11;1;Dif
2022-23;Julius Beck;Spezia;17;1;10;0;0;0;0;0;0;Cen
2022-23;Raoul Bellanova;Inter;22;18;496;0;0;0;0;0;0;Dif
2022-23;Andrea Belotti;Roma;28;31;1.146;0;2;0;0;0;0;Att
2022-23;Marco Benassi;Fiorentina;27;2;93;0;0;0;0;0;0;Dif
2022-23;Marco Benassi;Cremonese;27;15;998;0;0;0;0;1;0;Cen
2022-23;Ismaël Bennacer;Milan;24;28;2.007;2;2;2;0;5;0;Cen
2022-23;Domenico Berardi;Sassuolo;27;26;1.866;12;7;12;7;7;0;Att
2022-23;Bartosz Bereszyński;Sampdoria;30;15;1.198;0;0;0;0;1;0;Dif
2022-23;Bartosz Bereszyński;Napoli;30;3;166;0;1;0;0;1;0;Dif
2022-23;Marco Bertini;Lazio;19;1;1;0;0;0;0;0;0;Cen
2022-23;Beto;Udinese;24;33;2.129;10;1;10;1;2;0;Att
2022-23;Matteo Bianchetti;Cremonese;29;25;2.132;1;0;1;0;5;0;Dif
2022-23;Alessandro Bianco;Fiorentina;19;7;153;0;0;0;0;1;0;Cen
2022-23;Jaka Bijol;Udinese;23;32;2.728;3;2;3;0;10;0;Dif
2022-23;Cristiano Biraghi;Fiorentina;29;33;2.551;2;4;2;0;1;0;Dif
2022-23;Samuele Birindelli;Monza;23;31;1.400;0;1;0;0;8;0;Dif
2022-23;Kristijan Bistrović;Lecce;24;11;461;0;0;0;0;0;0;Cen
2022-23;Alexis Blin;Lecce;25;35;2.376;1;0;1;0;8;0;Cen
2022-23;Jeremie Boga;Atalanta;25;23;782;2;5;2;0;0;0;Cen,Att
2022-23;Emil Bohinen;Salernitana;23;24;832;0;0;0;0;0;0;Cen
2022-23;Giacomo Bonaventura;Fiorentina;32;30;1.911;5;1;5;0;4;1;Cen
2022-23;Federico Bonazzoli;Salernitana;25;24;1.119;2;1;2;0;1;0;Att,Cen
2022-23;Warren Bondo;Monza;18;4;60;0;0;0;0;1;0;Cen
2022-23;Kevin Bonifazi;Bologna;26;13;902;0;0;0;0;2;0;Dif
2022-23;Leonardo Bonucci;Juventus;35;16;879;1;0;1;0;2;0;Dif
2022-23;Erik Botheim;Salernitana;22;28;866;1;3;1;0;2;0;Cen,Att
2022-23;Mehdi Bourabia;Spezia;30;37;2.771;1;3;1;0;3;0;Cen
2022-23;Edoardo Bove;Roma;20;22;992;1;0;1;0;2;0;Cen
2022-23;Jayden Braaf;Hellas Verona;19;6;288;0;0;0;0;1;0;Cen,Att
2022-23;Domagoj Bradarić;Salernitana;22;31;2.250;0;3;0;0;5;0;Dif
2022-23;Josip Brekalo;Fiorentina;24;6;229;0;0;0;0;1;0;Att,Cen
2022-23;Gleison Bremer;Juventus;25;30;2.634;4;1;4;0;6;0;Dif
2022-23;Dylan Bronn;Salernitana;27;24;1.683;0;0;0;0;5;1;Dif
2022-23;Marcelo Brozović;Inter;29;28;1.770;3;5;3;0;8;0;Cen
2022-23;Cristian Buonaiuto;Cremonese;29;29;980;1;0;1;1;3;0;Cen,Att
2022-23;Alessandro Buongiorno;Torino;23;34;2.721;1;2;1;0;8;0;Dif
2022-23;Leonardo Buta;Udinese;20;2;16;0;0;0;0;0;0;Dif
2022-23;Arthur Cabral;Fiorentina;24;28;1.432;8;1;8;2;4;0;Att
2022-23;Liberato Cacace;Empoli;21;12;587;0;0;0;0;1;0;Dif
2022-23;Davide Calabria;Milan;25;25;1.690;1;4;1;0;6;0;Dif
2022-23;Mattia Caldara;Spezia;28;20;1.253;0;0;0;0;6;0;Dif
2022-23;Luca Caldirola;Monza;31;31;2.353;2;0;2;0;6;0;Dif
2022-23;Hakan Çalhanoğlu;Inter;28;33;2.363;3;6;3;1;3;0;Cen
2022-23;Mohamed Camara;Roma;25;15;696;0;0;0;0;3;0;Cen
2022-23;Nicolò Cambiaghi;Empoli;21;28;1.285;6;1;6;0;5;1;Att,Cen
2022-23;Andrea Cambiaso;Bologna;22;32;2.170;0;3;0;0;2;0;Dif
2022-23;Matteo Cancellieri;Lazio;20;20;256;0;0;0;0;4;0;Att
2022-23;Antonio Candreva;Salernitana;35;35;2.726;7;4;7;0;3;1;Cen,Dif
2022-23;Gianluca Caprari;Monza;29;37;2.441;5;2;5;1;7;0;Cen,Att
2022-23;Francesco Caputo;Sampdoria;34;15;1.094;1;0;1;0;0;0;Att
2022-23;Francesco Caputo;Empoli;34;21;1.708;5;4;5;2;1;0;Att
2022-23;Andrea Carboni;Monza;21;4;167;0;0;0;0;0;0;Dif
2022-23;Franco Carboni;Monza;19;3;66;0;0;0;0;0;0;Dif,Att
2022-23;Valentin Carboni;Inter;17;5;25;0;0;0;0;0;0;Cen,Dif
2022-23;Marco Carnesecchi;Cremonese;22;27;2.430;0;1;0;0;1;0;Por
2022-23;Nicolò Casale;Lazio;24;29;2.437;1;1;1;0;6;0;Dif
2022-23;Tommaso Cassandro;Lecce;22;1;13;0;0;0;0;0;0;Dif
2022-23;Michele Castagnetti;Cremonese;32;27;1.412;0;1;0;0;2;0;Cen
2022-23;Gaetano Castrovilli;Fiorentina;25;15;718;2;1;2;0;3;0;Cen
2022-23;Danilo Cataldi;Lazio;27;29;1.921;0;1;0;0;5;0;Cen
2022-23;Pietro Ceccaroni;Lecce;26;2;43;0;0;0;0;0;0;Dif
2022-23;Federico Ceccherini;Hellas Verona;30;22;1.417;2;0;2;0;9;1;Dif
2022-23;Assan Ceesay;Lecce;28;34;1.812;6;0;6;1;2;0;Att
2022-23;Emil Ceide;Sassuolo;20;19;515;0;1;0;0;0;0;Att
2022-23;Zeki Çelik;Roma;25;24;1.504;0;1;0;0;7;1;Dif
2022-23;Michele Cerofolini;Fiorentina;23;5;450;0;0;0;0;0;0;Por
2022-23;Federico Chiesa;Juventus;24;21;852;2;5;2;0;2;0;Dif,Cen
2022-23;Vlad Chiricheș;Cremonese;32;16;983;0;0;0;0;2;0;Dif
2022-23;Daniel Ciofani;Cremonese;37;32;1.060;8;0;8;3;1;0;Att
2022-23;Tio Cipot;Spezia;19;8;139;0;0;0;0;0;0;Att,Cen
2022-23;Patrick Ciurria;Monza;27;36;2.753;6;5;6;0;4;0;Dif,Cen
2022-23;Nicolò Cocetta;Udinese;18;1;32;0;0;0;0;0;0;Dif
2022-23;Omar Colley;Sampdoria;29;16;1.384;1;0;1;0;5;0;Dif
2022-23;Lorenzo Colombo;Lecce;20;33;1.515;5;2;5;1;4;0;Att
2022-23;Andrea Colpani;Monza;23;27;948;4;1;4;0;1;0;Cen
2022-23;Andrea Consigli;Sassuolo;35;35;3.150;0;0;0;0;0;0;Por
2022-23;Andrea Conti;Sampdoria;28;1;23;0;0;0;0;0;0;Dif
2022-23;Diego Coppola;Hellas Verona;18;19;1.177;0;0;0;0;5;0;Dif
2022-23;Alex Cordaz;Inter;39;1;26;0;0;0;0;0;0;Por
2022-23;Joaquín Correa;Inter;27;26;950;3;1;3;0;1;0;Att
2022-23;Alessandro Cortinovis;Hellas Verona;21;1;6;0;0;0;0;0;0;Cen
2022-23;Lassana Coulibaly;Salernitana;26;35;2.892;3;3;3;0;12;0;Cen
2022-23;Alessio Cragno;Monza;28;1;90;0;0;0;0;0;0;Por
2022-23;Bryan Cristante;Roma;27;36;2.938;1;1;1;0;8;1;Cen,Dif
2022-23;Domen Črnigoj;Salernitana;26;7;296;0;0;0;0;1;0;Cen
2022-23;Juan Cuadrado;Juventus;34;31;2.078;1;3;1;0;6;1;Dif,Att
2022-23;Mickaël Cuisance;Sampdoria;22;12;618;0;0;0;0;1;0;Cen
2022-23;Marco D'Alessandro;Monza;31;8;290;0;0;0;0;2;0;Dif,Att
2022-23;Danilo D'Ambrosio;Inter;33;15;733;0;2;0;0;3;1;Dif
2022-23;Luca D'Andrea;Sassuolo;17;5;316;0;1;0;0;0;0;Att
2022-23;Flavius Daniliuc;Salernitana;21;27;2.195;0;2;0;0;9;0;Dif
2022-23;Danilo Luiz da Silva;Juventus;31;37;3.184;3;3;3;0;5;0;Dif
2022-23;Matteo Darmian;Inter;32;31;2.025;1;2;1;0;3;0;Dif
2022-23;Juan David Cabal;Hellas Verona;21;11;444;0;0;0;0;3;0;Dif
2022-23;Paweł Dawidowicz;Hellas Verona;27;23;1.632;1;1;1;0;6;1;Dif
2022-23;Charles De Ketelaere;Milan;21;32;1.116;0;1;0;0;2;0;Cen,Att
2022-23;Manuel De Luca;Sampdoria;24;2;44;0;0;0;0;0;0;Att,Cen
2022-23;Tommaso De Nipoti;Atalanta;19;1;4;0;0;0;0;0;0;Cen
2022-23;Mattia De Sciglio;Juventus;29;17;1.042;0;0;0;0;0;0;Dif
2022-23;Lorenzo De Silvestri;Bologna;34;15;672;1;0;1;0;1;0;Dif
2022-23;Koni De Winter;Empoli;20;14;1.024;0;0;0;0;3;0;Dif
2022-23;Grégoire Defrel;Sassuolo;31;27;1.167;2;1;2;0;3;0;Att
2022-23;Duccio Degl'Innocenti;Empoli;19;1;3;0;0;0;0;0;0;Cen
2022-23;Merih Demiral;Atalanta;24;28;1.536;1;0;1;0;5;0;Dif
2022-23;Diego Demme;Napoli;30;7;146;0;0;0;0;0;0;Cen
2022-23;Fabio Depaoli;Hellas Verona;25;31;2.173;2;2;2;0;7;0;Dif
2022-23;Fabio Depaoli;Sampdoria;25;3;136;0;0;0;0;1;0;Dif,Cen
2022-23;Kastriot Dermaku;Lecce;30;1;34;0;0;0;0;0;0;Dif
2022-23;Cyriel Dessers;Cremonese;27;26;1.587;6;1;6;0;3;0;Att
2022-23;Sergiño Dest;Milan;21;8;329;0;0;0;0;0;0;Dif
2022-23;Mattia Destro;Empoli;31;17;572;1;0;1;0;3;0;Att,Cen
2022-23;Gerard Deulofeu;Udinese;28;16;1.211;2;6;2;0;1;0;Att
2022-23;Samuel Di Carmine;Cremonese;33;2;28;0;0;0;0;0;0;Att,Cen
2022-23;Federico Di Francesco;Lecce;28;36;2.031;2;2;2;0;5;0;Att,Cen
2022-23;Michele Di Gregorio;Monza;25;37;3.330;0;1;0;0;0;0;Por
2022-23;Giovanni Di Lorenzo;Napoli;28;37;3.257;3;4;3;0;2;0;Dif
2022-23;Ángel Di María;Juventus;34;26;1.363;4;4;4;1;1;1;Att,Cen
2022-23;Boulaye Dia;Salernitana;25;33;2.518;16;6;16;1;4;0;Att,Cen
2022-23;Brahim Díaz;Milan;22;33;1.925;6;7;6;0;3;0;Cen,Att
2022-23;Federico Dimarco;Inter;24;33;2.069;4;3;4;0;0;0;Dif
2022-23;Koffi Djidji;Torino;29;34;2.424;1;0;1;0;3;0;Dif
2022-23;Berat Djimsiti;Atalanta;29;24;1.797;0;1;0;0;3;0;Dif
2022-23;Domilson Cordeiro dos Santos;Fiorentina;23;33;2.331;1;3;1;0;5;1;Dif
2022-23;Josh Doig;Hellas Verona;20;22;1.354;2;3;2;0;1;0;Dif
2022-23;Nicolás Domínguez;Bologna;24;31;2.300;3;2;3;0;10;0;Cen
2022-23;Giulio Donati;Monza;32;8;422;1;0;1;0;4;2;Dif
2022-23;Bartłomiej Drągowski;Spezia;24;34;2.946;0;1;0;0;1;0;Por
2022-23;Ondrej Duda;Hellas Verona;27;15;1.061;0;0;0;0;4;0;Cen
2022-23;Denzel Dumfries;Inter;26;34;2.218;1;4;1;0;4;0;Dif
2022-23;Alfred Duncan;Fiorentina;29;25;1.103;1;0;1;0;3;0;Cen
2022-23;Paulo Dybala;Roma;28;25;1.739;12;6;12;5;5;0;Cen,Att
2022-23;Edin Džeko;Inter;36;33;1.732;9;3;9;0;3;0;Att
2022-23;Festy Ebosele;Udinese;19;17;411;0;1;0;0;4;0;Dif
2022-23;Enzo Ebosse;Udinese;23;20;930;0;0;0;0;3;0;Dif
2022-23;Tyronne Ebuehi;Empoli;26;26;1.923;2;4;2;0;0;0;Dif
2022-23;Éderson;Atalanta;23;35;2.215;1;1;1;0;4;0;Cen
2022-23;Kingsley Ehizibue;Udinese;27;27;1.535;2;0;2;0;7;0;Dif
2022-23;Albin Ekdal;Spezia;33;31;1.734;0;2;0;0;6;1;Cen
2022-23;Emmanuel Ekong;Empoli;20;2;20;0;0;0;0;0;0;Att,Cen
2022-23;Mikael Ellertsson;Spezia;20;11;171;0;0;0;0;3;0;Cen,Dif
2022-23;Elif Elmas;Napoli;22;36;1.627;6;3;6;1;5;0;Att,Cen
2022-23;Martin Erlic;Sassuolo;24;28;2.330;0;0;0;0;2;0;Dif
2022-23;Gonzalo Escalante;Cremonese;29;9;555;0;1;0;0;0;1;Cen
2022-23;Salvatore Esposito;Spezia;21;15;971;1;0;1;0;5;1;Cen
2022-23;Nicolò Fagioli;Juventus;21;26;1.520;3;3;3;0;3;0;Cen
2022-23;Wladimiro Falcone;Lecce;27;38;3.420;0;0;0;0;2;0;Por
2022-23;Davide Faraoni;Hellas Verona;30;23;1.485;2;3;2;0;7;0;Dif
2022-23;Federico Fazio;Salernitana;35;14;1.074;1;0;1;0;2;1;Dif
2022-23;Jacopo Fazzini;Empoli;19;21;825;0;0;0;0;4;0;Cen
2022-23;Lewis Ferguson;Bologna;22;32;2.314;7;0;7;0;4;0;Cen,Att
2022-23;Alex Ferrari;Sampdoria;28;12;868;0;0;0;0;3;0;Dif
2022-23;Alex Ferrari;Cremonese;28;16;1.007;0;0;0;0;3;0;Dif
2022-23;Salvador Ferrer;Spezia;24;5;136;0;0;0;0;0;0;Dif
2022-23;Vincenzo Fiorillo;Salernitana;32;1;90;0;0;0;0;0;0;Por
2022-23;Alessandro Florenzi;Milan;31;6;203;0;0;0;0;1;0;Dif
2022-23;Davide Frattesi;Sassuolo;22;36;2.873;7;0;7;0;4;0;Cen
2022-23;Matteo Gabbia;Milan;22;12;613;0;0;0;0;2;0;Dif
2022-23;Manolo Gabbiadini;Sampdoria;30;35;2.354;7;2;7;0;6;0;Att,Cen
2022-23;Gianluca Gaetano;Napoli;22;8;76;1;1;1;0;0;0;Cen
2022-23;Roberto Gagliardini;Inter;28;19;783;0;0;0;0;5;1;Cen
2022-23;Adolfo Gaich;Hellas Verona;23;16;726;2;0;2;0;2;0;Att
2022-23;Pablo Galdames Millán;Cremonese;25;13;734;1;2;1;0;2;0;Cen
2022-23;Antonino Gallo;Lecce;22;32;2.486;0;1;0;0;5;1;Dif
2022-23;Federico Gatti;Juventus;24;18;1.448;0;0;0;0;4;0;Dif
2022-23;Valentin Gendrey;Lecce;22;37;3.101;0;2;0;0;4;0;Dif
2022-23;Paolo Ghiglione;Cremonese;25;15;711;1;1;1;0;4;0;Dif
2022-23;Mario Gila;Lazio;21;4;90;0;0;0;0;0;0;Dif
2022-23;Gvidas Gineitis;Torino;18;3;136;0;0;0;0;2;0;Cen
2022-23;Olivier Giroud;Milan;35;33;2.139;13;5;13;3;8;1;Att
2022-23;Pierluigi Gollini;Fiorentina;27;3;270;0;0;0;0;0;0;Por
2022-23;Pierluigi Gollini;Napoli;27;4;360;0;0;0;0;0;0;Por
2022-23;Joan Gonzàlez;Lecce;20;35;2.197;1;3;1;0;8;0;Cen
2022-23;Nicolás González;Fiorentina;24;24;1.354;6;1;6;2;3;0;Att,Cen
2022-23;Robin Gosens;Inter;28;32;1.184;3;0;3;0;2;0;Dif
2022-23;Alberto Grassi;Empoli;27;25;1.194;0;0;0;0;3;0;Cen
2022-23;Andrew Gravillon;Torino;24;7;312;0;0;0;0;2;0;Dif
2022-23;Axel Guessand;Udinese;17;1;79;0;0;0;0;0;0;Dif
2022-23;Koray Günter;Hellas Verona;27;13;1.003;1;0;1;0;3;0;Dif
2022-23;Koray Günter;Sampdoria;27;10;776;0;0;0;0;2;0;Dif
2022-23;Emmanuel Gyasi;Spezia;28;35;2.810;2;0;2;0;10;0;Att,Dif
2022-23;Norbert Gyömbér;Salernitana;30;27;1.740;0;1;0;0;5;0;Dif
2022-23;Christian Gytkjær;Monza;32;22;559;1;0;1;0;0;0;Att,Cen
2022-23;Nicolas Haas;Empoli;26;24;1.156;1;1;1;0;2;0;Cen
2022-23;Samir Handanovič;Inter;38;14;1.234;0;0;0;0;0;0;Por
2022-23;Abdou Harroui;Sassuolo;24;23;647;2;0;2;0;2;0;Cen
2022-23;Hans Hateboer;Atalanta;28;17;1.397;1;1;1;0;7;0;Dif
2022-23;Liam Henderson;Empoli;26;25;1.007;0;1;0;0;9;0;Cen
2022-23;Jack Hendry;Cremonese;27;4;220;0;0;0;0;1;0;Dif
2022-23;Matheus Henrique;Sassuolo;24;30;1.947;4;1;4;0;4;0;Cen
2022-23;Thomas Henry;Hellas Verona;27;16;1.030;2;0;2;0;4;0;Att
2022-23;Theo Hernández;Milan;24;32;2.771;4;3;4;1;7;0;Dif
2022-23;Isak Hien;Hellas Verona;23;32;2.607;0;0;0;0;9;0;Dif
2022-23;Morten Hjulmand;Lecce;23;35;2.962;0;4;0;0;9;1;Cen
2022-23;Emil Holm;Spezia;22;20;1.393;1;1;1;0;4;0;Dif
2022-23;Martin Hongla;Hellas Verona;24;9;523;0;0;0;0;4;0;Cen
2022-23;Petko Hristov;Spezia;23;9;365;0;0;0;0;0;0;Dif
2022-23;Ajdin Hrustic;Hellas Verona;26;6;226;0;0;0;0;0;0;Cen
2022-23;Elseid Hisaj;Lazio;28;34;1.998;1;1;1;0;3;0;Dif
2022-23;Rasmus Højlund;Atalanta;19;32;1.834;9;2;9;0;1;0;Att
2022-23;Roger Ibanez;Roma;23;33;2.796;3;0;3;0;11;1;Dif
2022-23;Zlatan Ibrahimović;Milan;40;4;146;1;0;1;1;0;0;Att
2022-23;Antonio Iervolino;Salernitana;19;1;5;0;0;0;0;0;0;Cen
2022-23;Igor;Fiorentina;24;27;2.057;0;0;0;0;10;1;Dif
2022-23;Jonathan Ikone;Fiorentina;24;33;2.007;4;4;4;0;4;0;Att
2022-23;Ivan Ilić;Hellas Verona;21;11;851;0;1;0;0;1;0;Cen
2022-23;Ivan Ilić;Torino;21;14;1.177;2;2;2;0;3;0;Cen
2022-23;Samuel Iling-Junior;Juventus;18;12;318;1;1;1;0;1;0;Dif,Att
2022-23;Emirhan İlkhan;Torino;18;4;87;0;0;0;0;1;0;Cen
2022-23;Emirhan İlkhan;Sampdoria;18;8;113;0;0;0;0;0;0;Cen
2022-23;Ciro Immobile;Lazio;32;31;2.219;12;5;12;4;3;0;Att
2022-23;Ardian Ismajli;Empoli;25;25;2.094;0;0;0;0;3;0;Dif
2022-23;Mihailo Ivanović;Sampdoria;17;1;4;0;0;0;0;0;0;Att
2022-23;Armando Izzo;Monza;30;30;2.466;1;0;1;0;10;0;Dif
2022-23;Mato Jajalo;Udinese;34;3;63;0;0;0;0;0;0;Cen
2022-23;Jesé;Sampdoria;29;11;210;1;1;1;0;0;0;Att
2022-23;Juan Guilherme Nunes Jesus;Napoli;31;15;933;1;0;1;0;2;0;Dif
2022-23;Þórir Jóhann Helgason;Lecce;21;12;222;0;0;0;0;0;0;Cen
2022-23;Luka Jović;Fiorentina;24;31;1.534;6;3;6;0;3;0;Att,Cen
2022-23;Hamed Junior Traorè;Sassuolo;22;11;591;0;3;0;0;1;0;Cen,Att
2022-23;Yayah Kallon;Hellas Verona;21;22;860;1;1;1;0;1;0;Cen,Att
2022-23;Pierre Kalulu;Milan;22;34;2.548;1;0;1;0;4;0;Dif
2022-23;Yann Karamoh;Torino;24;21;716;4;0;4;0;2;0;Cen,Att
2022-23;Rick Karsdorp;Roma;27;13;711;0;0;0;0;0;0;Dif
2022-23;Denso Kasius;Bologna;19;7;342;0;2;0;0;1;0;Dif
2022-23;Grigoris Kastanos;Salernitana;24;28;1.286;2;1;2;0;4;0;Cen,Dif
2022-23;Moise Kean;Juventus;22;28;995;6;0;6;0;5;1;Att
2022-23;Jakub Kiwior;Spezia;22;17;1.443;0;0;0;0;3;0;Dif
2022-23;Simon Kjær;Milan;33;17;1.007;0;0;0;0;4;0;Dif
2022-23;Teun Koopmeiners;Atalanta;24;33;2.858;10;4;10;2;7;0;Cen
2022-23;Filip Kostić;Juventus;29;37;2.564;3;8;3;0;3;0;Dif,Att
2022-23;Christian Kouamé;Fiorentina;24;28;1.866;4;4;4;0;5;0;Att
2022-23;Viktor Kovalenko;Spezia;26;18;548;0;0;0;0;1;0;Cen
2022-23;Julian Kristoffersen;Salernitana;25;1;18;0;0;0;0;0;0;Att
2022-23;Raimonds Krollis;Spezia;20;4;36;0;0;0;0;0;0;Att,Dif
2022-23;Rade Krunić;Milan;28;23;1.657;0;1;0;0;8;0;Cen
2022-23;Marash Kumbulla;Roma;22;7;259;0;0;0;0;1;1;Dif
2022-23;Khvicha Kvaratskhelia;Napoli;21;34;2.518;12;10;12;2;1;0;Att
2022-23;Giorgos Kyriakopoulos;Bologna;26;12;704;0;2;0;0;2;0;Dif,Att
2022-23;Giorgos Kyriakopoulos;Sassuolo;26;12;766;1;1;1;0;3;0;Att,Dif
2022-23;Sam Lammers;Sampdoria;25;19;1.100;1;1;1;0;1;0;Att
2022-23;Sam Lammers;Empoli;25;14;883;1;1;1;0;0;0;Att
2022-23;Kevin Lasagna;Hellas Verona;29;26;1.572;1;2;1;0;2;0;Att,Cen
2022-23;Armand Lauriente;Sassuolo;23;28;2.175;7;6;7;1;10;1;Att
2022-23;Valentino Lazaro;Torino;26;23;1.373;0;3;0;0;4;0;Dif
2022-23;Marko Lazetić;Milan;18;1;9;0;0;0;0;1;0;Att
2022-23;Darko Lazović;Hellas Verona;31;30;2.242;4;5;4;0;0;0;Cen,Dif
2022-23;Manuel Lazzari;Lazio;28;28;1.879;0;0;0;0;8;0;Dif
2022-23;Rafael Leão;Milan;23;35;2.421;15;8;15;0;7;1;Att,Cen
2022-23;Mehdi Léris;Sampdoria;24;32;2.460;1;1;1;0;13;0;Cen,Dif
2022-23;Karol Linetty;Torino;27;32;1.886;1;0;1;0;8;0;Cen
2022-23;Marcin Listkowski;Lecce;24;5;77;0;0;0;0;0;0;Cen,Att
2022-23;Diego Llorente;Roma;28;9;573;0;0;0;0;0;0;Dif
2022-23;Stanislav Lobotka;Napoli;27;38;3.101;1;1;1;0;2;0;Cen
2022-23;Manuel Locatelli;Juventus;24;32;2.446;0;2;0;0;8;0;Cen
2022-23;Luka Lochoshvili;Cremonese;24;25;1.839;1;2;1;0;4;0;Dif
2022-23;Ademola Lookman;Atalanta;24;31;1.729;13;6;13;3;3;0;Att,Cen
2022-23;Maxime Lopez;Sassuolo;24;30;2.296;0;0;0;0;11;0;Cen
2022-23;Matteo Lovato;Salernitana;22;17;814;0;0;0;0;2;0;Dif
2022-23;Sandi Lovric;Udinese;24;37;2.335;5;6;5;0;4;0;Cen
2022-23;Hirving Lozano;Napoli;27;32;1.605;3;3;3;1;3;0;Att
2022-23;Jhon Lucumí;Bologna;24;33;2.900;0;1;0;0;8;0;Dif
2022-23;José Luis Palomino;Atalanta;32;15;759;1;0;1;0;4;0;Dif
2022-23;Romelu Lukaku;Inter;29;25;1.660;10;6;10;2;1;0;Att
2022-23;Saša Lukić;Torino;25;16;1.195;2;0;2;1;4;0;Cen
2022-23;Sebastiano Luperto;Empoli;25;36;3.135;2;0;2;0;4;2;Dif
2022-23;Charalampos Lykogiannīs;Bologna;28;21;1.108;2;0;2;0;3;0;Dif
2022-23;Giulio Maggiore;Salernitana;24;16;894;0;0;0;0;2;0;Cen
2022-23;Giangiacomo Magnani;Hellas Verona;26;24;1.532;0;1;0;0;7;1;Dif
2022-23;Mike Maignan;Milan;27;22;1.978;0;1;0;0;0;0;Por
